hgnc_symbol	ensembl_gene_id	entrezgene	chromosome_name	start_position	end_position
471	TACR1	ENSG00000115353	6869	2	75273590	75426826
472	TCF7L1	ENSG00000152284	83439	2	85360533	85537511
473	CAPG	ENSG00000042493	822	2	85621871	85645555
474	CAPG	ENSG00000042493	822	2	85621871	85645555
475	REEP1	ENSG00000068615	65055	2	86441116	86565206
476	MAL	ENSG00000172005	4118	2	95691422	95719737
477	NA	ENSG00000228873	NA	2	96811341	96812751
478	TMEM127	ENSG00000135956	55654	2	96914254	96931732
479	NCAPH	ENSG00000121152	23397	2	97001525	97039583
480	CNNM4	ENSG00000158158	26504	2	97426639	97477628
481	CNNM3	ENSG00000168763	26505	2	97481982	97499648
482	ANKRD23	ENSG00000163126	200539	2	97490263	97523671
483	FAM178B	ENSG00000168754	51252	2	97541620	97684175
484	FAM178B	ENSG00000168754	51252	2	97541620	97684175
485	VWA3B	ENSG00000168658	200403	2	98703579	98929762
486	VWA3B	ENSG00000168658	200403	2	98703579	98929762
487	KIAA1211L	ENSG00000196872	343990	2	99410309	99552722
488	AFF3	ENSG00000144218	3899	2	100162323	100759201
489	AFF3	ENSG00000144218	3899	2	100162323	100759201
490	AFF3	ENSG00000144218	3899	2	100162323	100759201
491	AFF3	ENSG00000144218	3899	2	100162323	100759201
492	AFF3	ENSG00000144218	3899	2	100162323	100759201
493	LONRF2	ENSG00000170500	164832	2	100889753	100939195
494	PDCL3	ENSG00000115539	79031	2	101179152	101193197
495	NPAS2	ENSG00000170485	4862	2	101436614	101613291
496	TBC1D8	ENSG00000204634	11138	2	101624079	101869328
497	LINC01102	ENSG00000235597	150568	2	105049725	105137290
498	SH3RF3	ENSG00000172985	344558	2	109745804	110262207
499	SH3RF3	ENSG00000172985	344558	2	109745804	110262207
500	SH3RF3	ENSG00000172985	344558	2	109745804	110262207
501	SEPT10	ENSG00000186522	151011	2	110300559	110371783
502	MALL	ENSG00000144063	7851	2	110841447	110874143
503	MERTK	ENSG00000153208	10461	2	112656056	112787138
504	CHCHD5	ENSG00000125611	84269	2	113341817	113346852
505	NA	ENSG00000243389	NA	2	113346617	113372008
506	NA	ENSG00000228251	NA	2	113348373	113349516
507	IGKV1OR2-108	ENSG00000231292	NA	2	114163973	114164486
508	CCDC93	ENSG00000125633	54520	2	118673054	118771709
509	NA	ENSG00000163075	200373	2	120302008	120419827
510	EPB41L5	ENSG00000115109	57669	2	120770581	120936695
511	RALB	ENSG00000144118	5899	2	120997640	121052289
512	TFCP2L1	ENSG00000115112	29842	2	121974163	122042783
513	HS6ST1	ENSG00000136720	9394	2	128994290	129076151
514	HS6ST1	ENSG00000136720	9394	2	128994290	129076151
515	HS6ST1	ENSG00000136720	9394	2	128994290	129076151
516	HS6ST1	ENSG00000136720	9394	2	128994290	129076151
517	HS6ST1	ENSG00000136720	9394	2	128994290	129076151
518	PLEKHB2	ENSG00000115762	55041	2	131862420	132111282
519	NCKAP5	ENSG00000176771	344148	2	133429374	134326034
520	NCKAP5	ENSG00000176771	344148	2	133429374	134326034
521	NCKAP5	ENSG00000176771	344148	2	133429374	134326034
522	NCKAP5	ENSG00000176771	344148	2	133429374	134326034
523	ZRANB3	ENSG00000121988	84083	2	135894486	136288806
524	THSD7B	ENSG00000144229	80731	2	137523115	138435287
525	NA	ENSG00000228043	NA	2	139175854	139259268
526	SPOPL	ENSG00000144228	339745	2	139259371	139331117
527	NXPH2	ENSG00000144227	11249	2	139428342	139537918
528	LRP1B	ENSG00000168702	53353	2	140988992	142889270
529	LYPD6B	ENSG00000150556	130576	2	149894621	150071776
530	LYPD6	ENSG00000187123	130574	2	150186499	150330662
531	NA	ENSG00000231969	NA	2	150443710	150704747
532	NA	ENSG00000162947	NA	2	150624020	150715705
533	NEB	ENSG00000183091	4703	2	152341850	152591001
534	GALNT5	ENSG00000136542	11227	2	158114110	158170723
535	PKP4	ENSG00000144283	8502	2	159313476	159539391
536	NA	ENSG00000204380	100129029	2	159514849	159591514
537	NA	ENSG00000228586	NA	2	159542415	159610287
538	NA	ENSG00000204380	100129029	2	159514849	159591514
539	NA	ENSG00000228586	NA	2	159542415	159610287
540	TANC1	ENSG00000115183	85461	2	159825146	160089170
541	TANC1	ENSG00000115183	85461	2	159825146	160089170
542	ITGB6	ENSG00000115221	100505984	2	160956177	161128399
543	ITGB6	ENSG00000115221	3694	2	160956177	161128399
544	NA	ENSG00000224467	NA	2	161952742	162016735
545	SLC4A10	ENSG00000144290	57282	2	162280843	162841792
546	SLC4A10	ENSG00000144290	57282	2	162280843	162841792
547	KCNH7	ENSG00000184611	90134	2	163227917	163695240
548	NA	ENSG00000237844	NA	2	164606083	165208733
549	GRB14	ENSG00000115290	2888	2	165349322	165478358
550	MIR4774	ENSG00000265694	100616356	2	169439453	169439528
551	CERS6	ENSG00000172292	253782	2	169312372	169631644
552	NOSTRIN	ENSG00000163072	115677	2	169643049	169722024
553	SPC25	ENSG00000152253	57405	2	169690642	169769881
554	NOSTRIN	ENSG00000163072	115677	2	169643049	169722024
555	SPC25	ENSG00000152253	57405	2	169690642	169769881
556	LRP2	ENSG00000081479	4036	2	169983619	170219195
557	MYO3B	ENSG00000071909	140469	2	171034655	171511681
558	MYO3B	ENSG00000071909	140469	2	171034655	171511681
559		ENSG00000213981	100130256	2	171475138	171551884
560	MYO3B	ENSG00000071909	140469	2	171034655	171511681
561	GAD1	ENSG00000128683	2571	2	171669723	171717661
562	NA	ENSG00000224638	NA	2	174745593	174764156
563		ENSG00000236449	NA	2	175411869	175639555
564	WIPF1	ENSG00000115935	7456	2	175424300	175547644
565	NA	ENSG00000227098	NA	2	177710721	177714156
566	ZNF385B	ENSG00000144331	151126	2	180306709	180726232
567	PPP1R1C	ENSG00000150722	151242	2	182818968	182996125
568	MFSD6	ENSG00000151690	54842	2	191273081	191373931
569	STAT1	ENSG00000115415	6772	2	191829084	191885686
570	RFTN2	ENSG00000162944	130132	2	198432948	198540769
571	PLCL1	ENSG00000115896	5334	2	198669426	199437305
572	SPATS2L	ENSG00000196141	26010	2	201170604	201346986
573	AOX1	ENSG00000138356	316	2	201450591	201541787
574	AOX1	ENSG00000138356	316	2	201450591	201541787
575	AOX2P	ENSG00000243478	344454	2	201560640	201658962
576	AOX2P	ENSG00000243478	344454	2	201560640	201658962
577		ENSG00000230408	NA	2	201645218	201676893
578	NA	ENSG00000234714	NA	2	204955180	204974572
579		ENSG00000225216	NA	2	206621193	206628730
580	NRP2	ENSG00000118257	8828	2	206546714	206662857
581	ADAM23	ENSG00000114948	8745	2	207308263	207485851
582	PLEKHM3	ENSG00000178385	389072	2	208693027	208890284
583	ERBB4	ENSG00000178568	2066	2	212240446	213403565
584	ERBB4	ENSG00000178568	2066	2	212240446	213403565
585	ERBB4	ENSG00000178568	2066	2	212240446	213403565
586	ERBB4	ENSG00000178568	2066	2	212240446	213403565
587	NA	ENSG00000273118	NA	2	213446081	213886269
588		ENSG00000197585	NA	2	215114764	215548970
589	SPAG16	ENSG00000144451	79582	2	214149113	215275225
590		ENSG00000197585	NA	2	215114764	215548970
591	SPAG16	ENSG00000144451	79582	2	214149113	215275225
592	MREG	ENSG00000118242	55686	2	216809213	216898819
593	MREG	ENSG00000118242	55686	2	216809213	216898819
594	MREG	ENSG00000118242	55686	2	216809213	216898819
595	XRCC5	ENSG00000079246	7520	2	216972187	217071026
596	MARCH4	ENSG00000144583	57574	2	217122588	217236750
597		ENSG00000233143	NA	2	218147462	218200843
598	DIRC3	ENSG00000231672	729582	2	218148742	218621316
599		ENSG00000233143	NA	2	218147462	218200843
600	DIRC3	ENSG00000231672	729582	2	218148742	218621316
601	DIRC3	ENSG00000231672	729582	2	218148742	218621316
602	DIRC3	ENSG00000231672	729582	2	218148742	218621316
603	DIRC3	ENSG00000231672	729582	2	218148742	218621316
604	DIRC3	ENSG00000231672	729582	2	218148742	218621316
605	DIRC3	ENSG00000231672	729582	2	218148742	218621316
606	DIRC3	ENSG00000231672	729582	2	218148742	218621316
607	DIRC3	ENSG00000231672	729582	2	218148742	218621316
608	DIRC3	ENSG00000231672	729582	2	218148742	218621316
609	PNKD	ENSG00000127838	25953	2	219135115	219211516
610	VIL1	ENSG00000127831	7429	2	219283815	219318018
611	VIL1	ENSG00000127831	7429	2	219283815	219318018
612		ENSG00000229525	NA	2	220253218	220268355
613	DNPEP	ENSG00000123992	23549	2	220238268	220264744
614	SPEG	ENSG00000072195	100996693	2	220299568	220363009
615	SPEG	ENSG00000072195	10290	2	220299568	220363009
616	NA	ENSG00000227308	NA	2	220550103	220602659
617	NA	ENSG00000227308	NA	2	220550103	220602659
618	NA	ENSG00000239498	NA	2	220970377	221315499
619	NA	ENSG00000235337	NA	2	220992267	221077212
620	NA	ENSG00000239498	NA	2	220970377	221315499
621	NA	ENSG00000236451	NA	2	221315400	221569286
622	AP1S3	ENSG00000152056	130340	2	224616403	224702744
623	NYAP2	ENSG00000144460	57624	2	226265364	226518734
624	NYAP2	ENSG00000144460	57624	2	226265364	226518734
625	SLC19A3	ENSG00000135917	80704	2	228549926	228582728
626	SP110	ENSG00000135899	3431	2	231032009	231090444
627	ARMC9	ENSG00000135931	80210	2	232063260	232239548
628	ATG16L1	ENSG00000085978	55054	2	234118697	234204320
629	AGAP1	ENSG00000157985	116987	2	236402733	237040444
630	NA	ENSG00000227252	NA	2	237968077	237994460
631	MLPH	ENSG00000115648	79083	2	238394071	238463961
632	MLPH	ENSG00000115648	79083	2	238394071	238463961
633	MLPH	ENSG00000115648	79083	2	238394071	238463961
634	MLPH	ENSG00000115648	79083	2	238394071	238463961
635	MLPH	ENSG00000115648	79083	2	238394071	238463961
636	NA	ENSG00000260506	NA	2	239928722	239931139
637	HDAC4	ENSG00000068024	9759	2	239969864	240323348
638	NA	ENSG00000227479	NA	2	241166977	241195452
639	NA	ENSG00000227479	NA	2	241166977	241195452
640		ENSG00000255735	NA	2	241390181	241391848
641	GPC1	ENSG00000063660	2817	2	241375088	241407493
642		ENSG00000218416	NA	2	241388732	241396131
643	GPC1	ENSG00000063660	2817	2	241375088	241407493
644	SNED1	ENSG00000162804	25992	2	241938255	242034983
645	MTERFD2	ENSG00000122085	130916	2	242011584	242041747
646	HDLBP	ENSG00000115677	3069	2	242166679	242256476
647	ITPR1	ENSG00000150995	3708	3	4535032	4889524
648	BHLHE40-AS1	ENSG00000235831	100507582	3	4938493	5021646
649	LMCD1-AS1	ENSG00000227110	101927394	3	7994492	8653610
650	LMCD1-AS1	ENSG00000227110	100288428	3	7994492	8653610
651	SSUH2	ENSG00000125046	51066	3	8661086	8786726
652	SRGAP3	ENSG00000196220	9901	3	9022275	9404737
653	SRGAP3	ENSG00000196220	9901	3	9022275	9404737
654	EMC3	ENSG00000125037	55831	3	10004221	10052800
655	PPARG	ENSG00000132170	5468	3	12328867	12475855
656	CAND2	ENSG00000144712	23066	3	12837971	12913415
657	FBLN2	ENSG00000163520	2199	3	13573824	13679922
658	CHCHD4	ENSG00000163528	131474	3	14153580	14166370
659	SLC6A6	ENSG00000131389	6533	3	14444076	14530857
660	SLC6A6	ENSG00000131389	6533	3	14444076	14530857
661	CCDC174	ENSG00000154781	51244	3	14693271	14714166
662	SH3BP5	ENSG00000131370	9467	3	15296360	15382875
663	SH3BP5	ENSG00000131370	9467	3	15296360	15382875
664	SH3BP5	ENSG00000131370	9467	3	15296360	15382875
665	BTD	ENSG00000169814	686	3	15642848	15687329
666	BTD	ENSG00000169814	686	3	15642848	15687329
667	ANKRD28	ENSG00000206560	23243	3	15708743	15901278
668	RFTN1	ENSG00000131378	23180	3	16355081	16555533
669	PLCL2	ENSG00000154822	23228	3	16844159	17132086
670	RBMS3	ENSG00000144642	27303	3	29322473	30051886
671	GPD1L	ENSG00000152642	23171	3	32147181	32210205
672	PDCD6IP	ENSG00000170248	10015	3	33839844	33911194
673	LRRFIP2	ENSG00000093167	9209	3	37094117	37225180
674	ITGA9	ENSG00000144668	3680	3	37493606	37865005
675		ENSG00000235257	101928187	3	37786923	37903271
676		ENSG00000235257	101928153	3	37786923	37903271
677	ITGA9	ENSG00000144668	3680	3	37493606	37865005
678	TTC21A	ENSG00000168026	199223	3	39149152	39180394
679	TTC21A	ENSG00000168026	199223	3	39149152	39180394
680	MYRIP	ENSG00000170011	25924	3	39850405	40301812
681	ENTPD3	ENSG00000168032	956	3	40428647	40470110
682	ENTPD3-AS1	ENSG00000223797	285266	3	40355293	40494820
683	ENTPD3	ENSG00000168032	956	3	40428647	40470110
684	ENTPD3-AS1	ENSG00000223797	285266	3	40355293	40494820
685	TRAK1	ENSG00000182606	22906	3	42055294	42267381
686	TRAK1	ENSG00000182606	22906	3	42055294	42267381
687	ACKR2	ENSG00000144648	1238	3	42846244	42929466
688		ENSG00000273291	NA	3	42850938	43097363
689	KRBOX1	ENSG00000240747	100506243	3	42850975	42984284
690		ENSG00000235288	NA	3	42846696	42893920
691		ENSG00000273328	NA	3	42850906	42949597
692	ACKR2	ENSG00000144648	1238	3	42846244	42929466
693		ENSG00000273291	NA	3	42850938	43097363
694	KRBOX1	ENSG00000240747	100506243	3	42850975	42984284
695	CYP8B1	ENSG00000180432	1582	3	42897497	42917633
696		ENSG00000273328	NA	3	42850906	42949597
697	TCAIM	ENSG00000179152	285343	3	44379611	44450943
698		ENSG00000271937	NA	3	44379433	44380044
699	FYCO1	ENSG00000163820	79443	3	45959396	46037316
700	CCDC12	ENSG00000160799	151903	3	46963216	47023500
701	SETD2	ENSG00000181555	29072	3	47057919	47205457
702	SCAP	ENSG00000114650	22937	3	47455203	47518616
703	ATRIP	ENSG00000164053	84126	3	48488114	48507115
704	NA	ENSG00000235016	NA	3	50153455	50193518
705	NA	ENSG00000235016	NA	3	50153455	50193518
706	SEMA3B	ENSG00000012171	102465526	3	50304990	50314977
707	SEMA3B	ENSG00000012171	7869	3	50304990	50314977
708	SEMA3B	ENSG00000012171	102465526	3	50304990	50314977
709	SEMA3B	ENSG00000012171	7869	3	50304990	50314977
710	CACNA2D2	ENSG00000007402	9254	3	50400233	50541675
711	SEMA3G	ENSG00000010319	56920	3	52467069	52479101
712	SFMBT1	ENSG00000163935	51460	3	52937588	53080766
713		ENSG00000272305	NA	3	53003135	53133469
714	PRKCD	ENSG00000163932	5580	3	53190025	53226733
715	CACNA1D	ENSG00000157388	776	3	53528683	53847760
716	CACNA1D	ENSG00000157388	776	3	53528683	53847760
717	CACNA2D3	ENSG00000157445	55799	3	54156574	55108584
718	CACNA2D3	ENSG00000157445	55799	3	54156574	55108584
719	ERC2	ENSG00000187672	26059	3	55542336	56502391
720	ARHGEF3	ENSG00000163947	50650	3	56761446	57113357
721	FLNB	ENSG00000136068	2317	3	57994127	58157982
722	FLNB	ENSG00000136068	2317	3	57994127	58157982
723	FLNB	ENSG00000136068	2317	3	57994127	58157982
724	FLNB	ENSG00000136068	2317	3	57994127	58157982
725	PTPRG	ENSG00000144724	5793	3	61547243	62283288
726	PTPRG	ENSG00000144724	5793	3	61547243	62283288
727	PTPRG	ENSG00000144724	5793	3	61547243	62283288
728	PTPRG	ENSG00000144724	5793	3	61547243	62283288
729	PTPRG	ENSG00000144724	5793	3	61547243	62283288
730	PTPRG	ENSG00000144724	5793	3	61547243	62283288
731	CADPS	ENSG00000163618	8618	3	62384022	62861054
732	CADPS	ENSG00000163618	8618	3	62384022	62861054
733	SYNPR	ENSG00000163630	132204	3	63213991	63602597
734	SYNPR	ENSG00000163630	132204	3	63213991	63602597
735	SYNPR	ENSG00000163630	132204	3	63213991	63602597
736	ATXN7	ENSG00000163635	6314	3	63850233	63989138
737	ATXN7	ENSG00000163635	6314	3	63850233	63989138
738	ATXN7	ENSG00000163635	6314	3	63850233	63989138
739		ENSG00000241111	100652759	3	64053640	64088807
740	LINC00994	ENSG00000189196	100287879	3	64064037	64073039
741	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
742	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
743	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
744	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
745	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
746	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
747	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
748	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
749	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
750	PRICKLE2	ENSG00000163637	166336	3	64079543	64431152
751	ADAMTS9	ENSG00000163638	56999	3	64501333	64673676
752	ADAMTS9	ENSG00000163638	56999	3	64501333	64673676
753	MAGI1	ENSG00000151276	9223	3	65339200	66024509
754	MAGI1-IT1	ENSG00000272610	151877	3	65858490	65940233
755	MAGI1-AS1	ENSG00000240175	100873983	3	65879491	65910972
756	MAGI1	ENSG00000151276	9223	3	65339200	66024509
757	MAGI1-IT1	ENSG00000272610	151877	3	65858490	65940233
758	MAGI1	ENSG00000151276	9223	3	65339200	66024509
759	LRIG1	ENSG00000144749	26018	3	66429221	66551687
760	LRIG1	ENSG00000144749	26018	3	66429221	66551687
761	LRIG1	ENSG00000144749	26018	3	66429221	66551687
762	SUCLG2	ENSG00000172340	8801	3	67410884	67705038
763	MITF	ENSG00000187098	4286	3	69788586	70017488
764	FOXP1	ENSG00000114861	27086	3	71003844	71633140
765	FOXP1	ENSG00000114861	27086	3	71003844	71633140
766	FOXP1	ENSG00000114861	27086	3	71003844	71633140
767	FOXP1	ENSG00000114861	27086	3	71003844	71633140
768	LINC00877	ENSG00000241163	285286	3	72084451	72291716
769	LINC00870	ENSG00000243083	201617	3	72200408	72223483
770	SHQ1	ENSG00000144736	55164	3	72798428	72911065
771	PDZRN3	ENSG00000121440	23024	3	73431584	73674091
772	EPHA6	ENSG00000080224	285220	3	96533425	97471304
773	CMSS1	ENSG00000184220	84319	3	99536678	99897447
774	FILIP1L	ENSG00000168386	11259	3	99548985	99833357
775	NFKBIZ	ENSG00000144802	64332	3	101546835	101579866
776	ZPLD1	ENSG00000170044	131368	3	101818088	102198685
777	C3orf52	ENSG00000114529	79669	3	111805182	111849851
778	CCDC80	ENSG00000091986	151887	3	112323407	112368377
779	SIDT1	ENSG00000072858	54847	3	113251143	113348425
780	LSAMP	ENSG00000185565	4045	3	115521235	117716095
781	LSAMP	ENSG00000185565	4045	3	115521235	117716095
782	LSAMP	ENSG00000185565	4045	3	115521235	117716095
783	NA	ENSG00000242622	NA	3	119813742	119855630
784	NA	ENSG00000240661	NA	3	120068357	120086845
785	CCDC58	ENSG00000160124	131076	3	122078438	122102078
786	PARP9	ENSG00000138496	83666	3	122246771	122283424
787	PDIA5	ENSG00000065485	102465667	3	122785909	122944074
788	PDIA5	ENSG00000065485	10954	3	122785909	122944074
789	PDIA5	ENSG00000065485	102465667	3	122785909	122944074
790	PDIA5	ENSG00000065485	10954	3	122785909	122944074
791	ADCY5	ENSG00000173175	111	3	123001143	123168605
792	MYLK-AS1	ENSG00000239523	100506826	3	123304389	123363415
793	MYLK	ENSG00000065534	4638	3	123328896	123603178
794	MYLK-AS1	ENSG00000239523	100506826	3	123304389	123363415
795	MYLK	ENSG00000065534	4638	3	123328896	123603178
796	MYLK	ENSG00000065534	4638	3	123328896	123603178
797	MYLK	ENSG00000065534	4638	3	123328896	123603178
798	KALRN	ENSG00000160145	8997	3	123798870	124445172
799	ITGB5	ENSG00000082781	3693	3	124480795	124620265
800	ITGB5	ENSG00000082781	3693	3	124480795	124620265
801	ITGB5	ENSG00000082781	3693	3	124480795	124620265
802	HEG1	ENSG00000173706	57493	3	124684554	124774802
803	PLXNA1	ENSG00000114554	5361	3	126707437	126756235
804	NA	ENSG00000239921	101927149	3	127199533	127255655
805	PODXL2	ENSG00000114631	50512	3	127348024	127391652
806	MGLL	ENSG00000074416	11343	3	127407909	127542051
807	RUVBL1	ENSG00000175792	8607	3	127783621	127872757
808	EEFSEC	ENSG00000132394	60678	3	127872297	128127485
809	MIR1280	ENSG00000221067	NA	3	128081008	128081101
810	EEFSEC	ENSG00000132394	60678	3	127872297	128127485
811	IFT122	ENSG00000163913	101927266	3	129158968	129239198
812	IFT122	ENSG00000163913	55764	3	129158968	129239198
813	IFT122	ENSG00000163913	101927266	3	129158968	129239198
814	IFT122	ENSG00000163913	55764	3	129158968	129239198
815	PLXND1	ENSG00000004399	23129	3	129274018	129325661
816	TMCC1	ENSG00000172765	23023	3	129366635	129612419
817	TMCC1	ENSG00000172765	23023	3	129366635	129612419
818	CPNE4	ENSG00000196353	131034	3	131252399	132004254
819	BFSP2	ENSG00000170819	8419	3	133118839	133194066
820	BFSP2-AS1	ENSG00000249993	85003	3	133148113	133174620
821	BFSP2	ENSG00000170819	8419	3	133118839	133194066
822	BFSP2	ENSG00000170819	8419	3	133118839	133194066
823	BFSP2	ENSG00000170819	8419	3	133118839	133194066
824	TFP1	ENSG00000242337	NA	3	133380842	133473420
825	AMOTL2	ENSG00000114019	51421	3	134074716	134094321
826	SLC25A36	ENSG00000114120	55186	3	140660672	140698775
827	ZBTB38	ENSG00000177311	253461	3	141043055	141168634
828		ENSG00000249417	NA	3	140986195	141085979
829	ZBTB38	ENSG00000177311	253461	3	141043055	141168634
830		ENSG00000243415	NA	3	145781829	145822991
831	PLOD2	ENSG00000152952	5352	3	145787227	145881440
832	PLOD2	ENSG00000152952	5352	3	145787227	145881440
833	PLOD2	ENSG00000152952	5352	3	145787227	145881440
834	NA	ENSG00000244541	101927992	3	149956306	149957996
835	SIAH2	ENSG00000181788	6478	3	150458914	150481264
836	SIAH2	ENSG00000181788	6478	3	150458914	150481264
837	MED12L	ENSG00000144893	116931	3	150803484	151154860
838	ARHGEF26	ENSG00000114790	26084	3	153838792	153975616
839	ARHGEF26	ENSG00000114790	26084	3	153838792	153975616
840	KCNAB1	ENSG00000169282	7881	3	155755490	156256545
841	KCNAB1	ENSG00000169282	7881	3	155755490	156256545
842	SSR3	ENSG00000114850	6747	3	156257929	156272973
843	TIPARP	ENSG00000163659	25976	3	156391024	156424559
844	TIPARP-AS1	ENSG00000243926	NA	3	156389651	156392167
845	LINC00886	ENSG00000240875	730091	3	156465135	156534851
846	VEPH1	ENSG00000197415	79674	3	156977531	157251408
847	RARRES1	ENSG00000118849	5918	3	158414681	158450485
848	RARRES1	ENSG00000118849	5918	3	158414681	158450485
849	IQCJ-SCHIP1	ENSG00000250588	100505385	3	158680024	159615155
850	IQCJ-SCHIP1	ENSG00000250588	29970	3	158680024	159615155
851	IQCJ	ENSG00000214216	654502	3	158680717	158984096
852	IL12A-AS1	ENSG00000244040	101928376	3	159631189	159943086
853	IL12A-AS1	ENSG00000244040	101928376	3	159631189	159943086
854	PPM1L	ENSG00000163590	151742	3	160473390	160796695
855	PPM1L	ENSG00000163590	151742	3	160473390	160796695
