"Hugo_Symbol","AgeAssociatedVennSet"
"SLC6A14","Breast_TCGA and Breast_MB"
"SLC6A16","Breast_TCGA and Breast_MB"
"SLC7A8","Breast_TCGA and Breast_MB"
"SLC9A6","Breast_TCGA and Breast_MB"
"SLFN11","Breast_TCGA and Breast_MB"
"SLIT2","Breast_TCGA and Breast_MB"
"SLITRK4","Breast_TCGA and Breast_MB"
"SMAGP","Breast_TCGA and Breast_MB"
"SMARCD2","Breast_TCGA and Breast_MB"
"SMIM1","Breast_TCGA and Breast_MB"
"SMIM14","Breast_TCGA and Breast_MB"
"SMO","Breast_TCGA and Breast_MB"
"SMOX","Breast_TCGA and Breast_MB"
"SMPDL3B","Breast_TCGA and Breast_MB"
"SMYD1","Breast_TCGA and Breast_MB"
"SMYD2","Breast_TCGA and Breast_MB"
"SNAI2","Breast_TCGA and Breast_MB"
"SNCAIP","Breast_TCGA and Breast_MB"
"SNRPA1","Breast_TCGA and Breast_MB"
"SNTB1","Breast_TCGA and Breast_MB"
"SNX21","Breast_TCGA and Breast_MB"
"SNX7","Breast_TCGA and Breast_MB"
"SOBP","Breast_TCGA and Breast_MB"
"SORL1","Breast_TCGA and Breast_MB"
"SOSTDC1","Breast_TCGA and Breast_MB"
"SOWAHA","Breast_TCGA and Breast_MB"
"SOX10","Breast_TCGA and Breast_MB"
"SOX11","Breast_TCGA and Breast_MB"
"SOX4","Breast_TCGA and Breast_MB"
"SOX8","Breast_TCGA and Breast_MB"
"SPATS2L","Breast_TCGA and Breast_MB"
"SPCS1","Breast_TCGA and Breast_MB"
"SPDEF","Breast_TCGA and Breast_MB"
"SPHK1","Breast_TCGA and Breast_MB"
"SPOCK2","Breast_TCGA and Breast_MB"
"SPON1","Breast_TCGA and Breast_MB"
"SPON2","Breast_TCGA and Breast_MB"
"SPRY1","Breast_TCGA and Breast_MB"
"SPRY2","Breast_TCGA and Breast_MB"
"SPRYD3","Breast_TCGA and Breast_MB"
"SPSB1","Breast_TCGA and Breast_MB"
"SPTBN4","Breast_TCGA and Breast_MB"
"SQSTM1","Breast_TCGA and Breast_MB"
"SRC","Breast_TCGA and Breast_MB"
"SRD5A1","Breast_TCGA and Breast_MB"
"SREBF1","Breast_TCGA and Breast_MB"
"SRF","Breast_TCGA and Breast_MB"
"SRPK1","Breast_TCGA and Breast_MB"
"SRPX","Breast_TCGA and Breast_MB"
"SSPN","Breast_TCGA and Breast_MB"
"ST3GAL4","Breast_TCGA and Breast_MB"
"ST5","Breast_TCGA and Breast_MB"
"ST8SIA1","Breast_TCGA and Breast_MB"
"STAC2","Breast_TCGA and Breast_MB"
"STAMBPL1","Breast_TCGA and Breast_MB"
"STAT4","Breast_TCGA and Breast_MB"
"STIL","Breast_TCGA and Breast_MB"
"STK17B","Breast_TCGA and Breast_MB"
"STK24","Breast_TCGA and Breast_MB"
"STK26","Breast_TCGA and Breast_MB"
"STK32B","Breast_TCGA and Breast_MB"
"STK38","Breast_TCGA and Breast_MB"
"STMN1","Breast_TCGA and Breast_MB"
"STOX2","Breast_TCGA and Breast_MB"
"STRA6","Breast_TCGA and Breast_MB"
"STUB1","Breast_TCGA and Breast_MB"
"STX19","Breast_TCGA and Breast_MB"
"STXBP2","Breast_TCGA and Breast_MB"
"SULF2","Breast_TCGA and Breast_MB"
"SULT1A1","Breast_TCGA and Breast_MB"
"SULT1A2","Breast_TCGA and Breast_MB"
"SUMO2","Breast_TCGA and Breast_MB"
"SVBP","Breast_TCGA and Breast_MB"
"SVIL","Breast_TCGA and Breast_MB"
"SYAP1","Breast_TCGA and Breast_MB"
"SYDE1","Breast_TCGA and Breast_MB"
"SYK","Breast_TCGA and Breast_MB"
"SYNGR1","Breast_TCGA and Breast_MB"
"SYNM","Breast_TCGA and Breast_MB"
"SYNPO2L","Breast_TCGA and Breast_MB"
"SYP","Breast_TCGA and Breast_MB"
"SYS1","Breast_TCGA and Breast_MB"
"SYT17","Breast_TCGA and Breast_MB"
"SYT9","Breast_TCGA and Breast_MB"
"SYTL2","Breast_TCGA and Breast_MB"
"TAGLN","Breast_TCGA and Breast_MB"
"TAOK2","Breast_TCGA and Breast_MB"
"TAP2","Breast_TCGA and Breast_MB"
"TBC1D24","Breast_TCGA and Breast_MB"
"TBC1D4","Breast_TCGA and Breast_MB"
"TBC1D7","Breast_TCGA and Breast_MB"
"TBC1D9","Breast_TCGA and Breast_MB"
"TBPL1","Breast_TCGA and Breast_MB"
"TC2N","Breast_TCGA and Breast_MB"
"TCEA3","Breast_TCGA and Breast_MB"
"TCEAL1","Breast_TCGA and Breast_MB"
"TCEAL3","Breast_TCGA and Breast_MB"
"TCEAL4","Breast_TCGA and Breast_MB"
"TCEAL7","Breast_TCGA and Breast_MB"
"TCF3","Breast_TCGA and Breast_MB"
"TCF7L1","Breast_TCGA and Breast_MB"
"TCF7L2","Breast_TCGA and Breast_MB"
"TCTA","Breast_TCGA and Breast_MB"
"TCTN1","Breast_TCGA and Breast_MB"
"TDG","Breast_TCGA and Breast_MB"
"TEAD2","Breast_TCGA and Breast_MB"
"TEAD4","Breast_TCGA and Breast_MB"
"TES","Breast_TCGA and Breast_MB"
"TESK2","Breast_TCGA and Breast_MB"
"TEX10","Breast_TCGA and Breast_MB"
"TEX264","Breast_TCGA and Breast_MB"
"TF","Breast_TCGA and Breast_MB"
"TFAP2C","Breast_TCGA and Breast_MB"
"TFDP1","Breast_TCGA and Breast_MB"
"TFPI","Breast_TCGA and Breast_MB"
"TFPI2","Breast_TCGA and Breast_MB"
"TGFA","Breast_TCGA and Breast_MB"
"TGFB2","Breast_TCGA and Breast_MB"
"TGM5","Breast_TCGA and Breast_MB"
"THBS2","Breast_TCGA and Breast_MB"
"THSD4","Breast_TCGA and Breast_MB"
"THY1","Breast_TCGA and Breast_MB"
"TIAM2","Breast_TCGA and Breast_MB"
"TICRR","Breast_TCGA and Breast_MB"
"TIGD2","Breast_TCGA and Breast_MB"
"TIMP2","Breast_TCGA and Breast_MB"
"TINAGL1","Breast_TCGA and Breast_MB"
"TJP3","Breast_TCGA and Breast_MB"
"TLE6","Breast_TCGA and Breast_MB"
"TMBIM4","Breast_TCGA and Breast_MB"
"TMBIM6","Breast_TCGA and Breast_MB"
"TMC4","Breast_TCGA and Breast_MB"
"TMC5","Breast_TCGA and Breast_MB"
"TMED7","Breast_TCGA and Breast_MB"
"TMEM108","Breast_TCGA and Breast_MB"
"TMEM132A","Breast_TCGA and Breast_MB"
"TMEM144","Breast_TCGA and Breast_MB"
"TMEM145","Breast_TCGA and Breast_MB"
"TMEM158","Breast_TCGA and Breast_MB"
"TMEM175","Breast_TCGA and Breast_MB"
"TMEM181","Breast_TCGA and Breast_MB"
"TMEM2","Breast_TCGA and Breast_MB"
"TMEM200A","Breast_TCGA and Breast_MB"
"TMEM204","Breast_TCGA and Breast_MB"
"TMEM205","Breast_TCGA and Breast_MB"
"TMEM219","Breast_TCGA and Breast_MB"
"TMEM237","Breast_TCGA and Breast_MB"
"TMEM254","Breast_TCGA and Breast_MB"
"TMEM41B","Breast_TCGA and Breast_MB"
"TMEM43","Breast_TCGA and Breast_MB"
"TMEM50B","Breast_TCGA and Breast_MB"
"TMEM71","Breast_TCGA and Breast_MB"
"TMEM79","Breast_TCGA and Breast_MB"
"TMEM9B","Breast_TCGA and Breast_MB"
"TMOD1","Breast_TCGA and Breast_MB"
"TMPRSS13","Breast_TCGA and Breast_MB"
"TMPRSS6","Breast_TCGA and Breast_MB"
"TMSB10","Breast_TCGA and Breast_MB"
"TMSB15B","Breast_TCGA and Breast_MB"
"TNC","Breast_TCGA and Breast_MB"
"TNFAIP3","Breast_TCGA and Breast_MB"
"TNFAIP6","Breast_TCGA and Breast_MB"
"TNFAIP8","Breast_TCGA and Breast_MB"
"TNFAIP8L3","Breast_TCGA and Breast_MB"
"TNFRSF13B","Breast_TCGA and Breast_MB"
"TNFRSF17","Breast_TCGA and Breast_MB"
"TNFSF10","Breast_TCGA and Breast_MB"
"TNN","Breast_TCGA and Breast_MB"
"TOLLIP","Breast_TCGA and Breast_MB"
"TP53BP2","Breast_TCGA and Breast_MB"
"TP53I11","Breast_TCGA and Breast_MB"
"TP53I3","Breast_TCGA and Breast_MB"
"TP53TG1","Breast_TCGA and Breast_MB"
"TP63","Breast_TCGA and Breast_MB"
"TPGS2","Breast_TCGA and Breast_MB"
"TPM2","Breast_TCGA and Breast_MB"
"TPM4","Breast_TCGA and Breast_MB"
"TPSG1","Breast_TCGA and Breast_MB"
"TPST1","Breast_TCGA and Breast_MB"
"TPST2","Breast_TCGA and Breast_MB"
"TPX2","Breast_TCGA and Breast_MB"
"TRAF3IP3","Breast_TCGA and Breast_MB"
"TRERF1","Breast_TCGA and Breast_MB"
"TRIM2","Breast_TCGA and Breast_MB"
"TRIM29","Breast_TCGA and Breast_MB"
"TRIM47","Breast_TCGA and Breast_MB"
"TRPS1","Breast_TCGA and Breast_MB"
"TSHZ2","Breast_TCGA and Breast_MB"
"TSHZ3","Breast_TCGA and Breast_MB"
"TSPAN13","Breast_TCGA and Breast_MB"
"TSPAN15","Breast_TCGA and Breast_MB"
"TSPAN31","Breast_TCGA and Breast_MB"
"TTC14","Breast_TCGA and Breast_MB"
"TTC19","Breast_TCGA and Breast_MB"
"TTC23","Breast_TCGA and Breast_MB"
"TTK","Breast_TCGA and Breast_MB"
"TTL","Breast_TCGA and Breast_MB"
"TTLL4","Breast_TCGA and Breast_MB"
"TTYH3","Breast_TCGA and Breast_MB"
"TUBA1A","Breast_TCGA and Breast_MB"
"TUBB","Breast_TCGA and Breast_MB"
"TUBB6","Breast_TCGA and Breast_MB"
"TUBG2","Breast_TCGA and Breast_MB"
"TUSC2","Breast_TCGA and Breast_MB"
"TUSC3","Breast_TCGA and Breast_MB"
"TXNRD2","Breast_TCGA and Breast_MB"
"TYMS","Breast_TCGA and Breast_MB"
"UBASH3B","Breast_TCGA and Breast_MB"
"UBD","Breast_TCGA and Breast_MB"
"UBE2E2","Breast_TCGA and Breast_MB"
"UBE2E3","Breast_TCGA and Breast_MB"
"UBXN6","Breast_TCGA and Breast_MB"
"UCHL1","Breast_TCGA and Breast_MB"
"UCK2","Breast_TCGA and Breast_MB"
"UGT8","Breast_TCGA and Breast_MB"
"UNC13B","Breast_TCGA and Breast_MB"
"UNC13D","Breast_TCGA and Breast_MB"
"UNC5A","Breast_TCGA and Breast_MB"
"UNKL","Breast_TCGA and Breast_MB"
"UPF3B","Breast_TCGA and Breast_MB"
"UQCRH","Breast_TCGA and Breast_MB"
"UQCRHL","Breast_TCGA and Breast_MB"
"UQCRQ","Breast_TCGA and Breast_MB"
"USB1","Breast_TCGA and Breast_MB"
"USP1","Breast_TCGA and Breast_MB"
"USP6NL","Breast_TCGA and Breast_MB"
"UST","Breast_TCGA and Breast_MB"
"UTP11L","Breast_TCGA and Breast_MB"
"UTP4","Breast_TCGA and Breast_MB"
"UVSSA","Breast_TCGA and Breast_MB"
"VAMP2","Breast_TCGA and Breast_MB"
"VASH2","Breast_TCGA and Breast_MB"
"VCAM1","Breast_TCGA and Breast_MB"
"VCAN","Breast_TCGA and Breast_MB"
"VGLL1","Breast_TCGA and Breast_MB"
"VIPR1","Breast_TCGA and Breast_MB"
"VIPR2","Breast_TCGA and Breast_MB"
"VSNL1","Breast_TCGA and Breast_MB"
"VWDE","Breast_TCGA and Breast_MB"
"WASF3","Breast_TCGA and Breast_MB"
"WBP5","Breast_TCGA and Breast_MB"
"WDR12","Breast_TCGA and Breast_MB"
"WDR43","Breast_TCGA and Breast_MB"
"WFS1","Breast_TCGA and Breast_MB"
"WIPF1","Breast_TCGA and Breast_MB"
"WLS","Breast_TCGA and Breast_MB"
"WNT2","Breast_TCGA and Breast_MB"
"WNT5B","Breast_TCGA and Breast_MB"
"WNT7B","Breast_TCGA and Breast_MB"
"WWOX","Breast_TCGA and Breast_MB"
"WWP1","Breast_TCGA and Breast_MB"
"WWTR1","Breast_TCGA and Breast_MB"
"XBP1","Breast_TCGA and Breast_MB"
"YBX1","Breast_TCGA and Breast_MB"
"YBX3","Breast_TCGA and Breast_MB"
"YBX3P1","Breast_TCGA and Breast_MB"
"YEATS2","Breast_TCGA and Breast_MB"
"YES1","Breast_TCGA and Breast_MB"
"YOD1","Breast_TCGA and Breast_MB"
"YWHAQ","Breast_TCGA and Breast_MB"
"ZAP70","Breast_TCGA and Breast_MB"
"ZCCHC11","Breast_TCGA and Breast_MB"
"ZFP36L2","Breast_TCGA and Breast_MB"
"ZFP37","Breast_TCGA and Breast_MB"
"ZFP82","Breast_TCGA and Breast_MB"
"ZG16B","Breast_TCGA and Breast_MB"
"ZIC2","Breast_TCGA and Breast_MB"
"ZMYND10","Breast_TCGA and Breast_MB"
"ZNF146","Breast_TCGA and Breast_MB"
"ZNF22","Breast_TCGA and Breast_MB"
"ZNF285","Breast_TCGA and Breast_MB"
"ZNF334","Breast_TCGA and Breast_MB"
"ZNF385A","Breast_TCGA and Breast_MB"
"ZNF395","Breast_TCGA and Breast_MB"
"ZNF462","Breast_TCGA and Breast_MB"
"ZNF467","Breast_TCGA and Breast_MB"
"ZNF521","Breast_TCGA and Breast_MB"
"ZNF532","Breast_TCGA and Breast_MB"
"ZNF552","Breast_TCGA and Breast_MB"
"ZNF683","Breast_TCGA and Breast_MB"
"ZNF688","Breast_TCGA and Breast_MB"
"ZSWIM4","Breast_TCGA and Breast_MB"
"ZYX","Breast_TCGA and Breast_MB"
"AATK","Breast_TCGA"
"ABCA10","Breast_TCGA"
"ABCA5","Breast_TCGA"
"ABCA9","Breast_TCGA"
"ABCC10","Breast_TCGA"
"ABCC6","Breast_TCGA"
"ABHD6","Breast_TCGA"
"ACADS","Breast_TCGA"
"ACBD4","Breast_TCGA"
"ACTR3C","Breast_TCGA"
"ADAL","Breast_TCGA"
"ADAM12","Breast_TCGA"
"ADAM17","Breast_TCGA"
"ADAM6","Breast_TCGA"
"ADAMTS12","Breast_TCGA"
"ADAMTS15","Breast_TCGA"
"ADAMTS2","Breast_TCGA"
"ADAMTS3","Breast_TCGA"
"ADAMTS4","Breast_TCGA"
"ADAMTS6","Breast_TCGA"
"ADARB1","Breast_TCGA"
"ADCY7","Breast_TCGA"
"ADGRA3","Breast_TCGA"
"ADGRB1","Breast_TCGA"
"ADGRL3","Breast_TCGA"
"ADRB1","Breast_TCGA"
"ADSSL1","Breast_TCGA"
"AFAP1","Breast_TCGA"
"AFF2","Breast_TCGA"
"AGFG2","Breast_TCGA"
"AGO4","Breast_TCGA"
"AK8","Breast_TCGA"
"AKAP12","Breast_TCGA"
"AKAP2","Breast_TCGA"
"AKAP6","Breast_TCGA"
"AKT3","Breast_TCGA"
"ALAS1","Breast_TCGA"
"ALKBH7","Breast_TCGA"
"ALX4","Breast_TCGA"
"AMOTL1","Breast_TCGA"
"ANKH","Breast_TCGA"
"ANKRD13B","Breast_TCGA"
"ANKRD42","Breast_TCGA"
"ANKRD45","Breast_TCGA"
"ANKRD50","Breast_TCGA"
"ANKRD53","Breast_TCGA"
"ANKS6","Breast_TCGA"
"ANO1","Breast_TCGA"
"ANP32E","Breast_TCGA"
"AP1AR","Breast_TCGA"
"APBA1","Breast_TCGA"
"APBA2","Breast_TCGA"
"APLF","Breast_TCGA"
"APOBR","Breast_TCGA"
"APOF","Breast_TCGA"
"APOL4","Breast_TCGA"
"APOLD1","Breast_TCGA"
"AQP6","Breast_TCGA"
"ARAF","Breast_TCGA"
"ARAP2","Breast_TCGA"
"ARAP3","Breast_TCGA"
"AREG","Breast_TCGA"
"ARHGAP11A","Breast_TCGA"
"ARHGAP11B","Breast_TCGA"
"ARHGAP20","Breast_TCGA"
"ARHGAP26","Breast_TCGA"
"ARHGAP35","Breast_TCGA"
"ARHGAP42","Breast_TCGA"
"ARHGEF19","Breast_TCGA"
"ARL10","Breast_TCGA"
"ARL17A","Breast_TCGA"
"ARL4C","Breast_TCGA"
"ARNTL2","Breast_TCGA"
"ARRDC3","Breast_TCGA"
"ARSA","Breast_TCGA"
"ARSB","Breast_TCGA"
"ARSE","Breast_TCGA"
"ARSI","Breast_TCGA"
"ARSJ","Breast_TCGA"
"ARX","Breast_TCGA"
"ASAH1","Breast_TCGA"
"ASAP2","Breast_TCGA"
"ASB16","Breast_TCGA"
"ASB2","Breast_TCGA"
"ASF1B","Breast_TCGA"
"ASL","Breast_TCGA"
"ASTN1","Breast_TCGA"
"ASUN","Breast_TCGA"
"ATG4C","Breast_TCGA"
"ATL1","Breast_TCGA"
"ATOX1","Breast_TCGA"
"ATP10D","Breast_TCGA"
"ATP1A4","Breast_TCGA"
"ATP2B4","Breast_TCGA"
"ATP5S","Breast_TCGA"
"ATP6V1B1","Breast_TCGA"
"ATP6V1E2","Breast_TCGA"
"ATPAF2","Breast_TCGA"
"ATRNL1","Breast_TCGA"
"ATXN7L2","Breast_TCGA"
"B3GNT3","Breast_TCGA"
"B3GNT5","Breast_TCGA"
"B4GALNT1","Breast_TCGA"
"B4GALT6","Breast_TCGA"
"BACH1","Breast_TCGA"
"BAIAP3","Breast_TCGA"
"BAK1","Breast_TCGA"
"BARX2","Breast_TCGA"
"BBS5","Breast_TCGA"
"BBS7","Breast_TCGA"
"BCL2L14","Breast_TCGA"
"BCL2L2","Breast_TCGA"
"BEND7","Breast_TCGA"
"BGN","Breast_TCGA"
"BICC1","Breast_TCGA"
"BICD1","Breast_TCGA"
"BMF","Breast_TCGA"
"BMP5","Breast_TCGA"
"BMP6","Breast_TCGA"
"BMP8A","Breast_TCGA"
"BMPR1A","Breast_TCGA"
"BNC1","Breast_TCGA"
"BNC2","Breast_TCGA"
"BORCS6","Breast_TCGA"
"BPI","Breast_TCGA"
"BPIFB2","Breast_TCGA"
"BPTF","Breast_TCGA"
"BRIP1","Breast_TCGA"
"BTBD3","Breast_TCGA"
"BTF3L4","Breast_TCGA"
"BTN3A1","Breast_TCGA"
"BUB1B","Breast_TCGA"
"C10ORF25","Breast_TCGA"
"C10ORF90","Breast_TCGA"
"C14ORF37","Breast_TCGA"
"C15ORF48","Breast_TCGA"
"C15ORF56","Breast_TCGA"
"C16ORF71","Breast_TCGA"
"C16ORF74","Breast_TCGA"
"C17ORF51","Breast_TCGA"
"C18ORF54","Breast_TCGA"
"C19ORF25","Breast_TCGA"
"C19ORF70","Breast_TCGA"
"C1ORF27","Breast_TCGA"
"C1ORF56","Breast_TCGA"
"C1QTNF6","Breast_TCGA"
"C2ORF54","Breast_TCGA"
"C2ORF70","Breast_TCGA"
"C4ORF46","Breast_TCGA"
"C5AR2","Breast_TCGA"
"C5ORF38","Breast_TCGA"
"C5ORF45","Breast_TCGA"
"C5ORF63","Breast_TCGA"
"C6ORF120","Breast_TCGA"
"C6ORF141","Breast_TCGA"
"C6ORF226","Breast_TCGA"
"C7ORF13","Breast_TCGA"
"C7ORF60","Breast_TCGA"
"C8ORF48","Breast_TCGA"
"C9ORF172","Breast_TCGA"
"CA14","Breast_TCGA"
"CACNA1F","Breast_TCGA"
"CACNA2D1","Breast_TCGA"
"CADM1","Breast_TCGA"
"CADM3","Breast_TCGA"
"CAMK1","Breast_TCGA"
"CAMK4","Breast_TCGA"
"CAMKK1","Breast_TCGA"
"CAMKMT","Breast_TCGA"
"CAPN11","Breast_TCGA"
"CAPN5","Breast_TCGA"
"CARD14","Breast_TCGA"
"CASC15","Breast_TCGA"
"CATSPERB","Breast_TCGA"
"CBLN4","Breast_TCGA"
"CBR1","Breast_TCGA"
"CCDC102B","Breast_TCGA"
"CCDC125","Breast_TCGA"
"CCDC127","Breast_TCGA"
"CCDC129","Breast_TCGA"
"CCDC153","Breast_TCGA"
"CCDC157","Breast_TCGA"
"CCDC159","Breast_TCGA"
"CCDC160","Breast_TCGA"
"CCDC18","Breast_TCGA"
"CCDC183","Breast_TCGA"
"CCDC184","Breast_TCGA"
"CCDC34","Breast_TCGA"
"CCDC6","Breast_TCGA"
"CCDC71L","Breast_TCGA"
"CCDC8","Breast_TCGA"
"CCDC80","Breast_TCGA"
"CCDC82","Breast_TCGA"
"CCDC88A","Breast_TCGA"
"CCDC96","Breast_TCGA"
"CCKBR","Breast_TCGA"
"CCNJ","Breast_TCGA"
"CCNJL","Breast_TCGA"
"CD101","Breast_TCGA"
"CD164","Breast_TCGA"
"CD1B","Breast_TCGA"
"CD226","Breast_TCGA"
"CD2BP2","Breast_TCGA"
"CD3E","Breast_TCGA"
"CD3EAP","Breast_TCGA"
"CDC14A","Breast_TCGA"
"CDC6","Breast_TCGA"
"CDC7","Breast_TCGA"
"CDCA7L","Breast_TCGA"
"CDH1","Breast_TCGA"
"CDK14","Breast_TCGA"
"CDK8","Breast_TCGA"
"CDKAL1","Breast_TCGA"
"CDKL1","Breast_TCGA"
"CDKL2","Breast_TCGA"
"CDKN2AIPNL","Breast_TCGA"
"CDKN2C","Breast_TCGA"
"CDR2L","Breast_TCGA"
"CDYL2","Breast_TCGA"
"CEBPA-AS1","Breast_TCGA"
"CECR6","Breast_TCGA"
"CELSR1","Breast_TCGA"
"CELSR2","Breast_TCGA"
"CENPI","Breast_TCGA"
"CEP128","Breast_TCGA"
"CEP152","Breast_TCGA"
"CEP170","Breast_TCGA"
"CEP85L","Breast_TCGA"
"CEP95","Breast_TCGA"
"CFAP43","Breast_TCGA"
"CFAP44","Breast_TCGA"
"CFAP61","Breast_TCGA"
"CFAP65","Breast_TCGA"
"CHI3L1","Breast_TCGA"
"CHL1","Breast_TCGA"
"CHODL","Breast_TCGA"
"CHRDL2","Breast_TCGA"
"CHRNA5","Breast_TCGA"
"CHST11","Breast_TCGA"
"CHST9","Breast_TCGA"
"CHSY3","Breast_TCGA"
"CIB2","Breast_TCGA"
"CIB3","Breast_TCGA"
"CIT","Breast_TCGA"
"CKAP2","Breast_TCGA"
"CKAP5","Breast_TCGA"
"CLASP1","Breast_TCGA"
"CLCN4","Breast_TCGA"
"CLDN19","Breast_TCGA"
"CLDN9","Breast_TCGA"
"CLEC4F","Breast_TCGA"
"CLGN","Breast_TCGA"
"CLIC6","Breast_TCGA"
"CLIP2","Breast_TCGA"
"CLMN","Breast_TCGA"
"CLMP","Breast_TCGA"
"CLSPN","Breast_TCGA"
"CLU","Breast_TCGA"
"CMTM1","Breast_TCGA"
"CNIH2","Breast_TCGA"
"CNKSR2","Breast_TCGA"
"CNTLN","Breast_TCGA"
"CNTN4","Breast_TCGA"
"CNTNAP3","Breast_TCGA"
"COA7","Breast_TCGA"
"COL23A1","Breast_TCGA"
"COL27A1","Breast_TCGA"
"COL4A2","Breast_TCGA"
"COL4A4","Breast_TCGA"
"COL9A3","Breast_TCGA"
"COLCA1","Breast_TCGA"
"COLCA2","Breast_TCGA"
"COLGALT2","Breast_TCGA"
"COPRS","Breast_TCGA"
"CORO2B","Breast_TCGA"
"COX14","Breast_TCGA"
"COX6B2","Breast_TCGA"
"COX7A2","Breast_TCGA"
"CPAMD8","Breast_TCGA"
"CPNE2","Breast_TCGA"
"CRB2","Breast_TCGA"
"CRB3","Breast_TCGA"
"CREB3","Breast_TCGA"
"CRHR1","Breast_TCGA"
"CRLF1","Breast_TCGA"
"CSDC2","Breast_TCGA"
"CSK","Breast_TCGA"
"CT62","Breast_TCGA"
"CTIF","Breast_TCGA"
"CTNND2","Breast_TCGA"
"CTTNBP2NL","Breast_TCGA"
"CXCL1","Breast_TCGA"
"CXCL5","Breast_TCGA"
"CXCL6","Breast_TCGA"
"CYP24A1","Breast_TCGA"
"CYP27C1","Breast_TCGA"
"CYP2B6","Breast_TCGA"
"CYP39A1","Breast_TCGA"
"CYTH3","Breast_TCGA"
"DACT2","Breast_TCGA"
"DALRD3","Breast_TCGA"
"DAZAP2","Breast_TCGA"
"DBF4","Breast_TCGA"
"DBX2","Breast_TCGA"
"DCAF12L1","Breast_TCGA"
"DCHS2","Breast_TCGA"
"DCLK2","Breast_TCGA"
"DCLRE1B","Breast_TCGA"
"DCLRE1C","Breast_TCGA"
"DCTPP1","Breast_TCGA"
"DDO","Breast_TCGA"
"DDX26B","Breast_TCGA"
"DENND1B","Breast_TCGA"
"DEPDC1B","Breast_TCGA"
"DEPDC7","Breast_TCGA"
"DERL3","Breast_TCGA"
"DGKA","Breast_TCGA"
"DHRS4L2","Breast_TCGA"
"DHRS7B","Breast_TCGA"
"DIAPH3","Breast_TCGA"
"DIO3","Breast_TCGA"
"DIRAS1","Breast_TCGA"
"DIRC2","Breast_TCGA"
"DISC1","Breast_TCGA"
"DLC1","Breast_TCGA"
"DLX3","Breast_TCGA"
"DLX5","Breast_TCGA"
"DMBT1","Breast_TCGA"
"DMD","Breast_TCGA"
"DMRTA1","Breast_TCGA"
"DNA2","Breast_TCGA"
"DNAH5","Breast_TCGA"
"DNAH7","Breast_TCGA"
"DNAJB2","Breast_TCGA"
"DNAJB4","Breast_TCGA"
"DNAJB5","Breast_TCGA"
"DNAJC6","Breast_TCGA"
"DNAL1","Breast_TCGA"
"DNM1","Breast_TCGA"
"DNM3","Breast_TCGA"
"DNMT1","Breast_TCGA"
"DOC2B","Breast_TCGA"
"DOK1","Breast_TCGA"
"DOK6","Breast_TCGA"
"DPYD","Breast_TCGA"
"DSEL","Breast_TCGA"
"DST","Breast_TCGA"
"DSTN","Breast_TCGA"
"DTL","Breast_TCGA"
"DTWD2","Breast_TCGA"
"DTX1","Breast_TCGA"
"DUSP15","Breast_TCGA"
"DUSP9","Breast_TCGA"
"DYNLT1","Breast_TCGA"
"DYRK3","Breast_TCGA"
"DZIP1","Breast_TCGA"
"DZIP1L","Breast_TCGA"
"E2F7","Breast_TCGA"
"E2F8","Breast_TCGA"
"ECHDC1","Breast_TCGA"
"ECT2L","Breast_TCGA"
"EDAR","Breast_TCGA"
"EFCAB1","Breast_TCGA"
"EFCAB12","Breast_TCGA"
"EFCAB13","Breast_TCGA"
"EFCC1","Breast_TCGA"
"EFHC2","Breast_TCGA"
"EFNA5","Breast_TCGA"
"EIF5A2","Breast_TCGA"
"ELL2","Breast_TCGA"
"ELMO1","Breast_TCGA"
"ELMOD2","Breast_TCGA"
"ELMOD3","Breast_TCGA"
"ELOVL4","Breast_TCGA"
"EMILIN3","Breast_TCGA"
"EN1","Breast_TCGA"
"ENPEP","Breast_TCGA"
"ENPP6","Breast_TCGA"
"ENTPD8","Breast_TCGA"
"EPDR1","Breast_TCGA"
"EPHA10","Breast_TCGA"
"EPHA4","Breast_TCGA"
"EPHA7","Breast_TCGA"
"EPHX3","Breast_TCGA"
"ERBB4","Breast_TCGA"
"ERCC6L","Breast_TCGA"
"EREG","Breast_TCGA"
"ERF","Breast_TCGA"
"ERICH5","Breast_TCGA"
"ESCO2","Breast_TCGA"
"ESPL1","Breast_TCGA"
"ESYT3","Breast_TCGA"
"ETV1","Breast_TCGA"
"ETV3L","Breast_TCGA"
"EVC2","Breast_TCGA"
"EVI5L","Breast_TCGA"
"F5","Breast_TCGA"
"FADS1","Breast_TCGA"
"FADS2","Breast_TCGA"
"FAM101B","Breast_TCGA"
"FAM120B","Breast_TCGA"
"FAM124B","Breast_TCGA"
"FAM126A","Breast_TCGA"
"FAM135A","Breast_TCGA"
"FAM13C","Breast_TCGA"
"FAM151B","Breast_TCGA"
"FAM161A","Breast_TCGA"
"FAM161B","Breast_TCGA"
"FAM162A","Breast_TCGA"
"FAM218A","Breast_TCGA"
"FAM221B","Breast_TCGA"
"FAM227B","Breast_TCGA"
"FAM49A","Breast_TCGA"
"FAM71E2","Breast_TCGA"
"FAM72A","Breast_TCGA"
"FAM83B","Breast_TCGA"
"FAM84A","Breast_TCGA"
"FAM98C","Breast_TCGA"
"FANCI","Breast_TCGA"
"FANCL","Breast_TCGA"
"FARP2","Breast_TCGA"
"FBLIM1","Breast_TCGA"
"FBXL17","Breast_TCGA"
